date,SPY,EFA,VOO,IVV,TLT,TIP,IVE,XLE,XLI,XLK,XLF
2017-04-12,-0.0044,-0.0008,-0.0040999999999999995,-0.0040999999999999995,0.0055000000000000005,0.0038,-0.0042,-0.0042,-0.0138,-0.0034000000000000002,-0.008100000000000001
2017-04-11,-0.0012,0.004699999999999999,-0.0012,-0.0013,0.0095,0.0019,-0.0008,0.0001,0.0014000000000000002,-0.0038,-0.003
2017-04-10,0.0006,-0.0011,0.0007000000000000001,0.0007000000000000001,0.0046,0.0005,0.0013,0.0075,0.0025,-0.0019,-0.0026
2017-04-07,-0.001,-0.0006,-0.0009,-0.0009,-0.004,-0.0039000000000000003,-0.0016,-0.0038,0.0011,-0.0006,-0.0042
2017-04-06,0.0028000000000000004,0.0002,0.0026,0.0026,-0.0015,-0.0005,0.0036,0.008,0.0028000000000000004,0.0002,0.0064
2017-04-05,-0.003,-0.0053,-0.0031,-0.003,0.0031,0.0019,-0.0039000000000000003,-0.0031,-0.0032,-0.0040999999999999995,-0.0076
2017-04-04,0.0006,-0.0003,0.0006,0.0005,-0.0054,-0.0011,0.0008,0.0073,0.0026,0.0008,-0.0013
2017-04-03,-0.0017000000000000001,-0.0014000000000000002,-0.0012,-0.0017000000000000001,0.0101,0.0024,-0.0024,-0.0017000000000000001,-0.0022,-0.0009,-0.0021
2017-03-31,-0.0023,-0.0014000000000000002,-0.0024,-0.0019,0.0029,0.003,-0.004,-0.0034000000000000002,-0.0040999999999999995,-0.0019,-0.0084
2017-03-30,0.0032,-0.0034999999999999996,0.0027,0.0025,-0.008100000000000001,-0.0024,0.0052,-0.0003,0.0055000000000000005,0.0019,0.0131
2017-03-29,0.0009,0.0,0.0015,0.0015,0.006,0.0026,-0.0001,0.0137,-0.0002,0.0017000000000000001,-0.0063
2017-03-28,0.0073,0.0048,0.0074,0.0074,-0.0067,-0.0033,0.008199999999999999,0.014199999999999999,0.0106,0.0072,0.013600000000000001
2017-03-27,-0.001,0.0026,-0.0016,-0.0014000000000000002,0.0045000000000000005,0.0019,-0.0019,-0.004699999999999999,-0.0036,0.0,-0.0038
2017-03-24,-0.0007000000000000001,0.0027,-0.0003,-0.0004,0.0036,0.0029,-0.0008,-0.0039000000000000003,-0.0026,0.0008,-0.0013
2017-03-23,-0.0011,0.0023,-0.001,-0.0011,-0.0014000000000000002,-0.0011,0.0002,-0.0040999999999999995,-0.0014000000000000002,-0.0026,0.0021
2017-03-22,0.0024,0.0002,0.002,0.0022,0.004,0.0017000000000000001,0.0002,-0.0014000000000000002,0.0036,0.0063,-0.0021
2017-03-21,-0.0128,-0.0046,-0.0126,-0.0126,0.0083,0.0008,-0.0141,-0.0077,-0.015300000000000001,-0.0143,-0.028900000000000002
2017-03-20,-0.0011,-0.002,-0.001,-0.0014000000000000002,0.0043,0.0014000000000000002,-0.0032,-0.0008,-0.0018,0.0006,-0.0073
2017-03-17,-0.0018,0.0026,-0.002,-0.002,0.0063,0.0022,-0.0038,-0.0007000000000000001,0.0055000000000000005,0.0022,-0.0098
2017-03-16,-0.002,0.0049,-0.0017000000000000001,-0.0013,-0.0051,-0.0007000000000000001,-0.0013,-0.0070999999999999995,-0.0046,0.0006,0.0016
2017-03-15,0.0087,0.0143,0.0083,0.008199999999999999,0.012199999999999999,0.0091,0.0079,0.0222,0.011399999999999999,0.0068000000000000005,-0.0016
2017-03-14,-0.0038,-0.0077,-0.0034000000000000002,-0.0036,0.0048,-0.0007000000000000001,-0.0040999999999999995,-0.0113,-0.009399999999999999,-0.0023,-0.0028000000000000004
2017-03-13,0.0005,0.0052,0.0006,0.0006,-0.0063,-0.0023,-0.0001,0.0001,-0.0006,0.0009,0.0024
2017-03-10,0.0034999999999999996,0.0084,0.0034999999999999996,0.0034999999999999996,0.0034999999999999996,0.0019,0.0024,-0.0014000000000000002,0.0060999999999999995,0.0053,-0.0008
2017-03-09,0.0013,0.0038,0.0011,0.001,-0.008,-0.0027,0.0017000000000000001,0.0066,-0.0046,-0.0002,0.0036
2017-03-08,-0.0019,-0.0036,-0.0021,-0.002,-0.0054,-0.0043,-0.0034999999999999996,-0.026000000000000002,-0.0034999999999999996,0.0011,0.0004
2017-03-07,-0.003,-0.0034999999999999996,-0.003,-0.0029,-0.003,-0.0018,-0.004699999999999999,-0.0089,-0.0029,0.0,-0.0028000000000000004
2017-03-06,-0.003,-0.0031,-0.0031,-0.0029,-0.0048,-0.0011,-0.0038,0.0022,-0.0024,-0.0015,-0.0076
2017-03-03,0.0006,0.0059,0.0005,0.0006,0.0026,0.0023,-0.0004,-0.0018,0.0011,0.0023,0.0048
2017-03-02,-0.0063,-0.0066,-0.0059,-0.0058,-0.0036,-0.0032,-0.0063,-0.0095,-0.0108,-0.0066,-0.0155
2017-03-01,0.013999999999999999,0.0104,0.014199999999999999,0.0134,-0.0168,-0.006,0.0151,0.02,0.0169,0.0141,0.0285
2017-02-28,-0.0027,-0.0015,-0.0029,-0.0025,0.0037,0.0,-0.0028000000000000004,-0.0031,-0.0040999999999999995,-0.0048,-0.0004
2017-02-27,0.0016,0.0007000000000000001,0.0015,0.0016,-0.0059,-0.0027,0.0018,0.0086,0.0036,-0.0006,0.0053
2017-02-24,0.0013,-0.0072,0.0012,0.0012,0.0111,0.0029,-0.0004,-0.009300000000000001,0.0043,0.0023,-0.0077
2017-02-23,0.0007000000000000001,0.0021,0.0006,0.0008,0.003,0.0024,0.0021,0.0042,-0.006500000000000001,-0.0002,0.0
2017-02-22,-0.0009,0.0,-0.0005,-0.0006,0.0017000000000000001,0.0018,-0.0014000000000000002,-0.0152,-0.0027,0.0011,0.0008
2017-02-21,0.006,0.0033,0.0059,0.006,-0.0017000000000000001,-0.0001,0.0068000000000000005,0.0068000000000000005,0.005,0.0052,0.0049
2017-02-17,0.0016,-0.0026,0.0015,0.0011,0.0059,0.0023,0.0011,-0.0055000000000000005,0.0017000000000000001,0.0034999999999999996,0.0004
2017-02-16,-0.0009,0.0023,-0.0008,-0.0005,0.0055000000000000005,0.0,-0.001,-0.013600000000000001,0.0003,0.0023,-0.0024
2017-02-15,0.0052,0.0038,0.0051,0.0051,-0.0046,0.0013,0.0048,-0.0039000000000000003,0.0054,0.0033,0.0078000000000000005
2017-02-14,0.004,-0.0015,0.0042,0.004,-0.0072,-0.0024,0.005699999999999999,0.0033,0.0005,0.0033,0.0116
2017-02-13,0.0054,0.004,0.0053,0.0055000000000000005,-0.0031,-0.0016,0.005600000000000001,0.0019,0.01,0.0045000000000000005,0.011399999999999999
2017-02-10,0.0039000000000000003,0.0023,0.004,0.0039000000000000003,-0.0006,0.0008,0.004,0.0076,0.0079,0.0029,0.003
2017-02-09,0.0059,0.0042,0.005699999999999999,0.0059,-0.0115,-0.0019,0.0073,0.0113,0.0077,0.0031,0.0137
2017-02-08,0.0013,0.0017000000000000001,0.0013,0.0012,0.013600000000000001,0.0024,0.0004,0.0024,-0.0014000000000000002,0.0018,-0.0068000000000000005
2017-02-07,0.0,-0.001,0.0002,-0.0,0.0074,-0.0004,-0.0018,-0.014199999999999999,0.0017000000000000001,0.0039000000000000003,-0.0025
2017-02-06,-0.0018,-0.0070999999999999995,-0.0021,-0.0018,0.0060999999999999995,0.0025,-0.0031,-0.0084,0.0014000000000000002,0.0006,0.0025
2017-02-03,0.0069,0.004,0.0074,0.0072,-0.0004,-0.0011,0.0096,0.0087,0.0074,0.0066,0.0129
2017-02-02,0.0007000000000000001,0.0005,0.0004,0.0003,-0.0004,0.0001,0.0004,0.005699999999999999,-0.0019,-0.002,-0.0039000000000000003
2017-02-01,0.0004,0.004,0.0001,0.0005,-0.0062,-0.0021,-0.0019,-0.0074,-0.0017000000000000001,0.0076,0.0013
2017-01-31,-0.0001,0.0015,-0.0,-0.0004,0.006999999999999999,0.0021,0.0011,0.0004,-0.0088,-0.005,-0.0064
2017-01-30,-0.0062,-0.0072,-0.006,-0.0059,-0.003,-0.0003,-0.0060999999999999995,-0.0183,-0.0085,-0.008100000000000001,-0.008
2017-01-27,-0.0016,-0.0017000000000000001,-0.0014000000000000002,-0.0015,0.0036,0.0017000000000000001,-0.0039000000000000003,-0.0104,-0.0008,0.004,-0.0038
2017-01-26,-0.001,-0.004,-0.0008,-0.0003,0.0034000000000000002,0.0015,-0.0008,0.0008,0.0023,-0.0028000000000000004,0.0025
2017-01-25,0.0087,0.0104,0.0083,0.008100000000000001,-0.0126,-0.0032,0.0085,0.0052,0.0105,0.0096,0.0167
2017-01-24,0.0064,0.0025,0.0064,0.0060999999999999995,-0.0069,-0.0017000000000000001,0.008199999999999999,0.011000000000000001,0.01,0.0062,0.0126
2017-01-23,-0.0026,0.0025,-0.0023,-0.0023,0.01,0.004,-0.0042,-0.0106,-0.0055000000000000005,0.0018,-0.006500000000000001
2017-01-20,0.0037,0.0058,0.0032,0.0033,-0.002,0.0002,0.0033,0.0038,0.0002,0.0055000000000000005,0.0048
2017-01-19,-0.0037,-0.0025,-0.0034000000000000002,-0.0032,-0.0069,-0.0008,-0.0051,-0.0055000000000000005,0.0073,-0.0014000000000000002,-0.0043
2017-01-18,0.0022,-0.0029,0.0021,0.0019,-0.0128,-0.0049,0.0021,-0.0023,0.0038,0.0026,0.0083
2017-01-17,-0.0034999999999999996,-0.0037,-0.0034999999999999996,-0.0033,0.0105,0.0032,-0.0049,0.0062,-0.0078000000000000005,-0.0038,-0.023799999999999998
2017-01-13,0.0023,0.0037,0.002,0.0018,-0.0048,-0.0018,0.0015,-0.0029,0.0038,0.003,0.005600000000000001
2017-01-12,-0.0025,0.0015,-0.0022,-0.0019,-0.0022,0.0009,-0.0028000000000000004,-0.0040999999999999995,-0.0040999999999999995,-0.0024,-0.0085
2017-01-11,0.0028000000000000004,0.0053,0.0028000000000000004,0.0027,0.0034000000000000002,0.0032,0.003,0.0108,0.0052,0.004699999999999999,0.0064
2017-01-10,0.0,0.0002,-0.0001,-0.0004,-0.0007000000000000001,0.0008,0.0009,-0.0091,0.0042,0.0002,0.0021
2017-01-09,-0.0033,-0.0015,-0.0032,-0.0032,0.008,0.0016,-0.006999999999999999,-0.014499999999999999,-0.0078000000000000005,-0.0002,-0.0068000000000000005
2017-01-06,0.0036,-0.0034000000000000002,0.0039000000000000003,0.004,-0.0092,-0.0040999999999999995,0.0021,0.0009,0.005699999999999999,0.0073,0.0034000000000000002
2017-01-05,-0.0008,0.0085,-0.0008,-0.0009,0.015700000000000002,0.0034000000000000002,-0.004,-0.0025,-0.0029,0.0016,-0.0101
2017-01-04,0.0059,0.011399999999999999,0.0059,0.006,0.0038,0.0022,0.0060999999999999995,-0.0021,0.0059,0.0034999999999999996,0.008100000000000001
2017-01-03,0.0076,0.0062,0.006999999999999999,0.0070999999999999995,0.0043,0.001,0.008199999999999999,0.0113,0.0059,0.0089,0.011200000000000002
2016-12-30,-0.0037,0.0034999999999999996,-0.0034000000000000002,-0.0034000000000000002,0.0015,0.0033,-0.0015,-0.0029,-0.0034999999999999996,-0.0078000000000000005,0.0022
2016-12-29,-0.0002,0.0024,-0.0002,-0.0001,0.0034999999999999996,0.0012,-0.001,-0.002,-0.0003,0.0002,-0.0073
2016-12-28,-0.0083,-0.0038,-0.0079,-0.008199999999999999,0.0073,0.0026,-0.0084,-0.0108,-0.0105,-0.0089,-0.0102
2016-12-27,0.0025,-0.0012,0.0025,0.0028000000000000004,-0.0032,-0.0004,0.0017000000000000001,0.0022,0.0021,0.0040999999999999995,0.0013
2016-12-23,0.0015,0.0026,0.0009,0.0007000000000000001,0.002,0.0012,0.0015,-0.0009,0.001,0.001,0.0017000000000000001
2016-12-22,-0.0017000000000000001,-0.0023,-0.0013,-0.0015,-0.0018,0.0031,-0.0015,0.0040999999999999995,-0.0019,-0.002,-0.0025
2016-12-21,-0.0028000000000000004,0.0003,-0.0027,-0.0025,0.0044,0.0025,-0.0022,0.0016,-0.0038,-0.002,-0.0025
2016-12-20,0.0039000000000000003,0.0034000000000000002,0.0038,0.0039000000000000003,-0.005,0.001,0.0045000000000000005,-0.0022,0.005699999999999999,0.0037,0.0124
2016-12-19,0.0022,-0.0015,0.0023,0.0018,0.0108,0.0040999999999999995,0.0014000000000000002,-0.0046,0.005600000000000001,0.0072,0.0004
2016-12-16,-0.002,0.0007000000000000001,-0.0017000000000000001,-0.0015,-0.0023,-0.0005,-0.0018,0.0062,-0.002,-0.0072,-0.0086
2016-12-15,0.0040999999999999995,-0.0022,0.0037,0.0033,0.0051,-0.0063,0.0053,0.0022,0.0011,0.0045000000000000005,0.0085
2016-12-14,-0.0083,-0.0147,-0.0083,-0.0076,-0.011200000000000002,-0.0079,-0.0106,-0.02,-0.0101,-0.0034999999999999996,-0.004699999999999999
2016-12-13,0.0067,0.0108,0.0068000000000000005,0.006500000000000001,0.0036,-0.0004,0.0051,0.0113,-0.0014000000000000002,0.0126,0.0026
2016-12-12,-0.0011,-0.0044,-0.0011,-0.0012,0.0019,-0.0002,-0.0008,0.004699999999999999,-0.0036,-0.0031,-0.0097
2016-12-09,0.006,0.0043,0.0060999999999999995,0.0064,-0.0124,-0.0046,0.0054,0.0031,0.0046,0.0072,0.0021
2016-12-08,0.0024,-0.0009,0.0026,0.0024,-0.0118,-0.001,0.0028000000000000004,0.0054,-0.005600000000000001,0.0025,0.009399999999999999
2016-12-07,0.0131,0.0149,0.0127,0.0129,0.0085,0.0009,0.0138,0.008,0.018600000000000002,0.019,0.015600000000000001
2016-12-06,0.0032,0.0068000000000000005,0.0034999999999999996,0.0036,-0.0008,0.0019,0.0049,-0.0019,0.0019,0.003,0.0087
2016-12-05,0.006,0.009899999999999999,0.005699999999999999,0.0058,-0.0011,0.0014000000000000002,0.005699999999999999,0.0088,-0.0008,0.0096,0.011899999999999999
2016-12-02,0.0005,0.0025,0.0007000000000000001,0.0008,0.0073,0.0005,-0.0014000000000000002,0.0029,-0.0002,0.0037,-0.0109
2016-12-01,-0.0037,-0.0039000000000000003,-0.0039000000000000003,-0.0036,-0.0106,-0.0029,0.0029,0.0024,0.0066,-0.0206,0.0173
2016-11-30,-0.0024,-0.0011,-0.0023,-0.003,-0.016200000000000003,0.0005,0.0045000000000000005,0.0508,0.0013,-0.011899999999999999,0.013500000000000002
2016-11-29,0.002,0.0064,0.0016,0.0016,0.0042,0.001,0.0,-0.0123,0.0008,0.0006,0.0027
2016-11-28,-0.004699999999999999,-0.0053,-0.004699999999999999,-0.0044,0.0074,0.0015,-0.0054,-0.0139,-0.0069,0.0008,-0.0116
2016-11-25,0.0037,0.003,0.004,0.0036,0.0015,-0.0017000000000000001,0.0038,-0.0049,0.0055000000000000005,0.0042,0.0013
2016-11-23,0.0005,-0.0034999999999999996,0.0009,0.0011,-0.0039000000000000003,-0.0033,0.0029,0.0040999999999999995,0.0074,-0.004,0.0058
2016-11-22,0.002,0.0025,0.0018,0.0017000000000000001,-0.0003,0.0009,0.0022,-0.0005,0.0045000000000000005,0.0031,0.0004
2016-11-21,0.0076,0.0085,0.0074,0.0073,0.0025,0.0024,0.0069,0.023799999999999998,0.0054,0.0101,0.0036
2016-11-18,-0.0022,-0.0109,-0.0018,-0.002,-0.0029,-0.0015,-0.0013,0.0040999999999999995,-0.0003,-0.0008,0.0
2016-11-17,0.0051,0.0076,0.004699999999999999,0.0045000000000000005,-0.0147,-0.0017000000000000001,0.0032,-0.0067,0.0021,0.0064,0.0137
2016-11-16,-0.0019,-0.0105,-0.0017000000000000001,-0.0013,0.009000000000000001,0.0021,-0.0062,-0.006999999999999999,-0.005699999999999999,0.0092,-0.0144
2016-11-15,0.0078000000000000005,0.0044,0.008100000000000001,0.0079,0.0049,0.0006,0.0073,0.0282,0.0038,0.0141,-0.0009
2016-11-14,0.0008,-0.0054,0.0002,0.0003,-0.006,-0.0077,0.0075,0.005600000000000001,0.0043,-0.0152,0.0245
2016-11-11,-0.0023,-0.0060999999999999995,-0.0019,-0.0018,-0.005600000000000001,-0.0028000000000000004,-0.0016,-0.0182,0.0018,0.003,0.0028000000000000004
2016-11-10,0.0025,-0.0028000000000000004,0.0023,0.002,-0.0148,-0.0017000000000000001,0.0106,0.0043,0.0213,-0.0161,0.0369
2016-11-09,0.0106,0.0009,0.010700000000000001,0.0111,-0.0424,-0.0074,0.0172,0.0163,0.025099999999999997,-0.0013,0.0425
2016-11-08,0.0045000000000000005,0.0028000000000000004,0.0046,0.0046,-0.0040999999999999995,-0.0017000000000000001,0.0036,0.0013,0.006,0.0049,0.0005
2016-11-07,0.022099999999999998,0.0138,0.0219,0.0222,-0.0085,-0.0005,0.0218,0.0215,0.0246,0.0217,0.025099999999999997
2016-11-04,-0.0011,-0.0096,-0.0014000000000000002,-0.0017000000000000001,0.009000000000000001,0.0026,-0.0017000000000000001,-0.0054,0.0009,-0.0017000000000000001,-0.0031
2016-11-03,-0.0046,-0.001,-0.0039000000000000003,-0.0042,-0.0077,-0.0028000000000000004,-0.0027,0.004,-0.0016,-0.0096,0.001
2016-11-02,-0.006,-0.0068000000000000005,-0.0066,-0.0063,0.0044,0.0004,-0.0053,-0.0111,-0.0037,-0.0064,-0.0066
2016-11-01,-0.0072,-0.0043,-0.006999999999999999,-0.0068000000000000005,0.0001,0.0001,-0.005699999999999999,0.0001,-0.0086,-0.0086,-0.0040999999999999995
2016-10-31,0.0,0.0005,0.0,-0.0003,0.0060999999999999995,0.0019,0.0006,-0.0108,0.0019,-0.0004,-0.0015
2016-10-28,-0.003,-0.0003,-0.0032,-0.0029,-0.0022,0.0011,-0.0039000000000000003,-0.0027,0.006,-0.0011,-0.0045000000000000005
2016-10-27,-0.0027,-0.0012,-0.0026,-0.0027,-0.0109,-0.0043,-0.0011,-0.0037,-0.0068000000000000005,-0.0013,0.0025
2016-10-26,-0.002,-0.0045000000000000005,-0.0022,-0.0021,-0.0068000000000000005,-0.001,0.0012,0.0023,0.0034999999999999996,-0.005600000000000001,0.0060999999999999995
2016-10-25,-0.0034000000000000002,-0.0007000000000000001,-0.0028000000000000004,-0.0032,0.0026,0.0016,-0.0011,-0.0046,-0.0026,-0.0034999999999999996,-0.001
2016-10-24,0.0043,-0.0002,0.0040999999999999995,0.0044,-0.0044,-0.0015,0.0018,-0.003,0.0019,0.0097,0.0031
2016-10-21,0.0005,-0.0022,0.0003,0.0005,0.0015,0.0011,-0.0028000000000000004,-0.006500000000000001,-0.0014000000000000002,0.0027,-0.0005
2016-10-20,-0.0019,0.0015,-0.0016,-0.0017000000000000001,0.0011,-0.0015,-0.0015,-0.0011,-0.0054,-0.0046,0.0
2016-10-19,0.0027,0.0028000000000000004,0.0028000000000000004,0.0025,0.0008,0.0014000000000000002,0.0037,0.014199999999999999,0.0031,0.0019,0.0087
2016-10-18,0.0063,0.009899999999999999,0.0059,0.0062,0.0032,0.0006,0.0054,0.004,0.0021,0.0055000000000000005,0.0083
2016-10-17,-0.0034999999999999996,-0.0029,-0.003,-0.0033,0.0064,0.0045000000000000005,-0.0031,-0.0049,-0.0026,-0.0021,-0.0046
2016-10-14,0.0005,0.0017000000000000001,0.0003,0.0001,-0.013999999999999999,-0.001,0.0003,-0.0058,0.0021,0.0038,0.004699999999999999
2016-10-13,-0.0033,-0.0038,-0.0032,-0.0031,0.0038,0.0016,-0.0034999999999999996,-0.0055000000000000005,-0.0004,-0.0063,-0.0097
2016-10-12,0.0013,-0.0022,0.0013,0.0013,0.001,-0.0003,0.0004,-0.0042,0.0019,0.0017000000000000001,-0.001
2016-10-11,-0.0126,-0.0141,-0.0121,-0.0123,-0.0023,-0.0008,-0.012199999999999999,-0.011399999999999999,-0.0104,-0.0113,-0.0091
2016-10-10,0.0052,0.0029,0.0046,0.005,-0.0059,-0.0014000000000000002,0.0048,0.015700000000000002,0.001,0.0069,0.0051
2016-10-07,-0.0034000000000000002,-0.0051,-0.0037,-0.0039000000000000003,0.0007000000000000001,-0.0003,-0.0032,-0.0058,-0.0129,-0.0027,-0.0005
2016-10-06,0.0007000000000000001,-0.0054,0.0012,0.001,-0.005600000000000001,0.0005,0.0009,0.0016,0.0,0.0023,0.0015
2016-10-05,0.0044,0.0040999999999999995,0.0042,0.0044,-0.004699999999999999,-0.0016,0.0068000000000000005,0.015300000000000001,0.0064,0.0036,0.0161
2016-10-04,-0.0051,-0.0002,-0.0046,-0.0044,-0.011699999999999999,-0.0049,-0.0055000000000000005,-0.0102,-0.0084,-0.0036,0.0042
2016-10-03,-0.0024,-0.0027,-0.0032,-0.0031,-0.0033,-0.0009,-0.0032,-0.0007000000000000001,0.0009,-0.0029,-0.004699999999999999
2016-09-30,0.0075,0.0078000000000000005,0.008,0.0075,-0.0089,0.0,0.0091,0.013600000000000001,0.009000000000000001,0.0053,0.0137
2016-09-29,-0.009000000000000001,-0.0125,-0.009399999999999999,-0.009000000000000001,0.0025,-0.0002,-0.009300000000000001,-0.0017000000000000001,-0.0079,-0.0060999999999999995,-0.013999999999999999
2016-09-28,0.005,0.0070999999999999995,0.0054,0.0053,-0.0022,0.0012,0.0083,0.0432,0.0078000000000000005,0.0019,0.004699999999999999
2016-09-27,0.0062,0.0048,0.0060999999999999995,0.0060999999999999995,0.0073,0.0009,0.0048,-0.0067,0.006999999999999999,0.011000000000000001,0.0079
2016-09-26,-0.008100000000000001,-0.009300000000000001,-0.008,-0.0083,0.0064,0.0004,-0.0089,-0.0044,-0.0043,-0.0059,-0.016
2016-09-23,-0.0055000000000000005,-0.0084,-0.0054,-0.0052,-0.0009,0.0028000000000000004,-0.0048,-0.013300000000000001,-0.0059,-0.0088,-0.0051
2016-09-22,0.0063,0.0101,0.006,0.0060999999999999995,0.0079,0.0049,0.0049,0.0012,0.0070999999999999995,0.0060999999999999995,0.0021
2016-09-21,0.011200000000000002,0.0175,0.011200000000000002,0.011200000000000002,0.008100000000000001,0.004699999999999999,0.011899999999999999,0.0232,0.013000000000000001,0.0113,0.0062
2016-09-20,0.0,0.0060999999999999995,0.0001,0.0001,0.0034999999999999996,-0.0002,-0.0008,-0.0073,0.0009,-0.0006,0.0005
2016-09-19,0.0002,0.0052,0.0003,0.0005,-0.0033,-0.0012,0.0014000000000000002,-0.0006,0.0044,-0.0019,0.0068000000000000005
2016-09-16,-0.0039000000000000003,-0.0129,-0.0039000000000000003,-0.0042,0.008100000000000001,0.0017000000000000001,-0.0053,-0.008100000000000001,-0.0084,-0.0037,-0.0095
2016-09-15,0.01,0.0087,0.0103,0.0101,-0.0043,-0.0003,0.0091,0.0124,0.0079,0.016399999999999998,0.0059
2016-09-14,-0.0004,-0.0014000000000000002,-0.0006,-0.0006,0.0015,0.0016,-0.0036,-0.0118,-0.0009,0.004699999999999999,-0.0025
2016-09-13,-0.0144,-0.0202,-0.0143,-0.014499999999999999,-0.011399999999999999,-0.0044,-0.0173,-0.0286,-0.0147,-0.0072,-0.0177
2016-09-12,0.0143,0.008199999999999999,0.0143,0.0144,0.0005,0.0003,0.0137,0.009899999999999999,0.0128,0.0167,0.011200000000000002
2016-09-09,-0.0239,-0.0194,-0.0241,-0.024,-0.0165,-0.0069,-0.023399999999999997,-0.0298,-0.0282,-0.0245,-0.018799999999999997
2016-09-08,-0.0023,-0.0028000000000000004,-0.0023,-0.0024,-0.0125,-0.0034999999999999996,0.0006,0.0187,-0.0008,-0.008199999999999999,-0.0008
2016-09-07,-0.0001,0.0005,-0.0,-0.0002,-0.0007000000000000001,0.0013,0.0003,0.005699999999999999,0.0012,0.0025,-0.0004
2016-09-06,0.003,0.0067,0.0031,0.0034000000000000002,0.0073,0.0048,0.0025,0.0151,-0.0029,0.0051,-0.0016
2016-09-02,0.0045000000000000005,0.0116,0.0045000000000000005,0.0044,-0.008199999999999999,-0.0011,0.004699999999999999,0.0113,0.0049,0.0045000000000000005,0.0045000000000000005
2016-09-01,0.0,0.0069,-0.0002,0.0001,0.0011,0.0008,-0.0008,-0.0029,0.0009,0.0032,-0.0040999999999999995
2016-08-31,-0.0028000000000000004,-0.0021,-0.0024,-0.0028000000000000004,0.0014000000000000002,0.0002,-0.0029,-0.0158,-0.005600000000000001,-0.0017000000000000001,0.0008
2016-08-30,-0.0017000000000000001,-0.0014000000000000002,-0.0019,-0.0015,-0.0039000000000000003,-0.0009,-0.0004,-0.0034000000000000002,-0.0027,-0.0034000000000000002,0.009000000000000001
2016-08-29,0.0049,0.0031,0.0051,0.0048,0.0134,0.0036,0.0069,0.0068000000000000005,0.0072,0.0038,0.0087
2016-08-26,-0.0019,-0.006,-0.0019,-0.0018,-0.0058,-0.0039000000000000003,-0.0024,-0.0034000000000000002,-0.0029,0.0004,0.0012
2016-08-25,-0.0007000000000000001,-0.0040999999999999995,-0.0008,-0.001,-0.0038,-0.0005,-0.0011,-0.0027,-0.0002,0.0021,0.0021
2016-08-24,-0.0051,-0.0024,-0.0048,-0.004699999999999999,-0.0024,-0.0015,-0.0034000000000000002,-0.004,-0.003,-0.0055000000000000005,-0.0004
2016-08-23,0.002,0.0042,0.0018,0.0021,0.0011,0.0014000000000000002,0.0016,0.006999999999999999,0.0008,0.0036,0.0012
2016-08-22,-0.0,0.001,-0.0001,-0.0003,0.0084,0.0021,-0.0016,-0.0115,-0.0008,0.0,0.0
2016-08-19,-0.0015,-0.0074,-0.0014000000000000002,-0.0015,-0.0052,-0.0016,-0.0025,-0.0083,-0.0003,0.0006,-0.0004
2016-08-18,0.0022,0.0051,0.0024,0.0023,0.0016,0.0017000000000000001,0.0042,0.0206,0.0031,0.0004,-0.0008
2016-08-17,0.0019,-0.0003,0.0016,0.0018,0.006,0.003,0.0026,0.003,0.0029,-0.0004,0.0033
2016-08-16,-0.0052,-0.0014000000000000002,-0.0052,-0.0051,-0.0027,-0.0014000000000000002,-0.0043,0.0016,-0.0044,-0.0074,-0.0025
2016-08-15,0.0029,0.0038,0.0029,0.003,-0.009399999999999999,-0.0026,0.0034000000000000002,0.008,0.0067,0.0049,0.0067
2016-08-12,-0.0009,-0.0025,-0.001,-0.0008,0.0084,0.0026,-0.0008,0.005600000000000001,-0.0027,-0.0011,-0.0029
2016-08-11,0.0046,0.0072,0.0049,0.0046,-0.0089,-0.0027,0.0062,0.0147,0.006500000000000001,0.0036,0.0021
2016-08-10,-0.0025,0.0034000000000000002,-0.0025,-0.0025,0.0039000000000000003,0.0003,-0.0038,-0.0109,-0.0005,-0.0032,-0.0079
2016-08-09,0.0006,0.0079,0.0006,0.0006,0.0098,0.0024,-0.0002,-0.0053,-0.0003,0.0021,0.0008
2016-08-08,-0.0006,0.0021,-0.0005,-0.0005,0.0019,0.0007000000000000001,0.0006,0.013300000000000001,0.0014000000000000002,-0.0002,0.0012
2016-08-05,0.008199999999999999,0.0045000000000000005,0.008100000000000001,0.0079,-0.0104,-0.0024,0.01,0.0091,0.01,0.0097,0.0191
2016-08-04,0.0011,0.0058,0.001,0.0009,0.0075,0.0042,-0.0002,-0.0015,0.0003,0.0054,-0.0025
2016-08-03,0.0029,-0.0034999999999999996,0.0029,0.003,0.0006,0.0029,0.0051,0.019299999999999998,0.0049,0.0034999999999999996,0.0103
2016-08-02,-0.0064,-0.005,-0.0062,-0.0059,-0.0103,-0.0049,-0.0060999999999999995,0.0091,-0.009300000000000001,-0.0075,-0.0085
2016-08-01,-0.0008,-0.006500000000000001,-0.0012,-0.0011,-0.0108,-0.0059,-0.005,-0.0329,-0.0012,0.0019,-0.0025
2016-07-29,0.0016,0.0118,0.0018,0.0015,0.0083,0.0022,0.0008,0.0102,-0.0029,0.0037,-0.0017000000000000001
2016-07-28,0.0012,-0.001,0.0011,0.0012,-0.0018,0.0014000000000000002,-0.0008,0.0001,-0.0003,0.0006,0.0021
2016-07-27,-0.0011,0.0037,-0.0007000000000000001,-0.001,0.0125,0.0039000000000000003,-0.0039000000000000003,-0.0098,-0.0039000000000000003,0.0083,-0.0004
